Running inference with number of nodes: 8, free nodes: 6
Starting the nautilus sampler...
Please report issues at github.com/johannesulf/nautilus.
Status    | Bounds | Ellipses | Networks | Calls    | f_live | N_eff | log Z    
Sampling  | 17     | 12       | 4        | 91700    | 1.0000 | 5     | -20.98   
Computing | 17     | 12       | 4        | 91700    | 1.0000 | 5     | -20.98   
Sampling  | 17     | 12       | 4        | 91800    | 1.0000 | 5     | -20.99   
Computing | 17     | 12       | 4        | 91800    | 1.0000 | 5     | -20.99   
Sampling  | 17     | 12       | 4        | 91900    | 1.0000 | 5     | -21.00   
Computing | 17     | 12       | 4        | 91900    | 1.0000 | 5     | -21.00   
Sampling  | 17     | 12       | 4        | 92000    | 1.0000 | 5     | -21.01   
Computing | 17     | 12       | 4        | 92000    | 1.0000 | 5     | -21.01   
Sampling  | 17     | 12       | 4        | 92100    | 1.0000 | 5     | -21.02   
Computing | 17     | 12       | 4        | 92100    | 1.0000 | 5     | -21.02   
Sampling  | 17     | 12       | 4        | 92200    | 1.0000 | 5     | -21.02   
Computing | 17     | 12       | 4        | 92200    | 1.0000 | 5     | -21.02   
Sampling  | 17     | 12       | 4        | 92300    | 1.0000 | 5     | -21.03   
Computing | 17     | 12       | 4        | 92300    | 1.0000 | 5     | -21.03   
Sampling  | 17     | 12       | 4        | 92400    | 1.0000 | 5     | -21.04   
Computing | 17     | 12       | 4        | 92400    | 1.0000 | 5     | -21.04   
Sampling  | 17     | 12       | 4        | 92500    | 1.0000 | 5     | -21.05   
Computing | 17     | 12       | 4        | 92500    | 1.0000 | 5     | -21.05   
Sampling  | 17     | 12       | 4        | 92600    | 1.0000 | 5     | -21.06   
Computing | 17     | 12       | 4        | 92600    | 1.0000 | 5     | -21.06   
Sampling  | 17     | 12       | 4        | 92700    | 1.0000 | 5     | -21.06   
Computing | 17     | 12       | 4        | 92700    | 1.0000 | 5     | -21.06   
Sampling  | 17     | 12       | 4        | 92800    | 1.0000 | 5     | -21.07   
Computing | 17     | 12       | 4        | 92800    | 1.0000 | 5     | -21.07   
Sampling  | 17     | 12       | 4        | 92900    | 1.0000 | 5     | -21.07   
Computing | 17     | 12       | 4        | 92900    | 1.0000 | 5     | -21.07   
Sampling  | 17     | 12       | 4        | 93000    | 1.0000 | 5     | -21.08   
Computing | 17     | 12       | 4        | 93000    | 1.0000 | 5     | -21.08   
Sampling  | 17     | 12       | 4        | 93100    | 1.0000 | 5     | -21.08   
Computing | 17     | 12       | 4        | 93100    | 1.0000 | 5     | -21.08   
Bounding  | 17     | 12       | 4        | 93200    | 1.0000 | 5     | -21.09   
Sampling  | 18     | 13       | 4        | 93200    | 1.0000 | 2     | -25.40   
Computing | 18     | 13       | 4        | 93200    | 1.0000 | 2     | -25.40   
Sampling  | 18     | 13       | 4        | 93300    | 1.0000 | 3     | -21.85   
Computing | 18     | 13       | 4        | 93300    | 1.0000 | 3     | -21.85   
Sampling  | 18     | 13       | 4        | 93400    | 1.0000 | 4     | -22.12   
Computing | 18     | 13       | 4        | 93400    | 1.0000 | 4     | -22.12   
Sampling  | 18     | 13       | 4        | 93500    | 1.0000 | 4     | -22.26   
Computing | 18     | 13       | 4        | 93500    | 1.0000 | 4     | -22.26   
Sampling  | 18     | 13       | 4        | 93600    | 1.0000 | 6     | -22.18   
Computing | 18     | 13       | 4        | 93600    | 1.0000 | 6     | -22.18   
Sampling  | 18     | 13       | 4        | 93700    | 1.0000 | 3     | -21.37   
Computing | 18     | 13       | 4        | 93700    | 1.0000 | 3     | -21.37   
Sampling  | 18     | 13       | 4        | 93800    | 1.0000 | 4     | -20.89   
Computing | 18     | 13       | 4        | 93800    | 1.0000 | 4     | -20.89   
Sampling  | 18     | 13       | 4        | 93900    | 1.0000 | 4     | -20.97   
Computing | 18     | 13       | 4        | 93900    | 1.0000 | 4     | -20.97   
Sampling  | 18     | 13       | 4        | 94000    | 1.0000 | 4     | -21.06   
Computing | 18     | 13       | 4        | 94000    | 1.0000 | 4     | -21.06   
Sampling  | 18     | 13       | 4        | 94100    | 1.0000 | 5     | -20.91   
Computing | 18     | 13       | 4        | 94100    | 1.0000 | 5     | -20.91   
Sampling  | 18     | 13       | 4        | 94200    | 1.0000 | 5     | -20.97   
Computing | 18     | 13       | 4        | 94200    | 1.0000 | 5     | -20.97   
Sampling  | 18     | 13       | 4        | 94300    | 1.0000 | 5     | -21.06   
Computing | 18     | 13       | 4        | 94300    | 1.0000 | 5     | -21.06   
Sampling  | 18     | 13       | 4        | 94400    | 1.0000 | 6     | -21.10   
Computing | 18     | 13       | 4        | 94400    | 1.0000 | 6     | -21.10   
Sampling  | 18     | 13       | 4        | 94500    | 1.0000 | 6     | -21.14   
Computing | 18     | 13       | 4        | 94500    | 1.0000 | 6     | -21.14   
Sampling  | 18     | 13       | 4        | 94600    | 1.0000 | 6     | -21.15   
Computing | 18     | 13       | 4        | 94600    | 1.0000 | 6     | -21.15   
Sampling  | 18     | 13       | 4        | 94700    | 1.0000 | 6     | -21.17   
Computing | 18     | 13       | 4        | 94700    | 1.0000 | 6     | -21.17   
Sampling  | 18     | 13       | 4        | 94800    | 1.0000 | 6     | -21.15   
Computing | 18     | 13       | 4        | 94800    | 1.0000 | 6     | -21.15   
Sampling  | 18     | 13       | 4        | 94900    | 1.0000 | 6     | -21.17   
Computing | 18     | 13       | 4        | 94900    | 1.0000 | 6     | -21.17   
Sampling  | 18     | 13       | 4        | 95000    | 1.0000 | 6     | -21.18   
Computing | 18     | 13       | 4        | 95000    | 1.0000 | 6     | -21.18   
Sampling  | 18     | 13       | 4        | 95100    | 1.0000 | 6     | -21.20   
Computing | 18     | 13       | 4        | 95100    | 1.0000 | 6     | -21.20   
Sampling  | 18     | 13       | 4        | 95200    | 1.0000 | 7     | -21.18   
Computing | 18     | 13       | 4        | 95200    | 1.0000 | 7     | -21.18   
Sampling  | 18     | 13       | 4        | 95300    | 1.0000 | 7     | -21.17   
Computing | 18     | 13       | 4        | 95300    | 1.0000 | 7     | -21.17   
Sampling  | 18     | 13       | 4        | 95400    | 1.0000 | 7     | -21.18   
Computing | 18     | 13       | 4        | 95400    | 1.0000 | 7     | -21.18   
Sampling  | 18     | 13       | 4        | 95500    | 1.0000 | 7     | -21.20   
Computing | 18     | 13       | 4        | 95500    | 1.0000 | 7     | -21.20   
Sampling  | 18     | 13       | 4        | 95600    | 1.0000 | 7     | -21.19   
Computing | 18     | 13       | 4        | 95600    | 1.0000 | 7     | -21.19   
Sampling  | 18     | 13       | 4        | 95700    | 1.0000 | 7     | -21.20   
Computing | 18     | 13       | 4        | 95700    | 1.0000 | 7     | -21.20   
Sampling  | 18     | 13       | 4        | 95800    | 1.0000 | 7     | -21.21   
Computing | 18     | 13       | 4        | 95800    | 1.0000 | 7     | -21.21   
Sampling  | 18     | 13       | 4        | 95900    | 1.0000 | 7     | -21.21   
Computing | 18     | 13       | 4        | 95900    | 1.0000 | 7     | -21.21   
Sampling  | 18     | 13       | 4        | 96000    | 1.0000 | 7     | -21.23   
Computing | 18     | 13       | 4        | 96000    | 1.0000 | 7     | -21.23   
Sampling  | 18     | 13       | 4        | 96100    | 1.0000 | 7     | -21.24   
Computing | 18     | 13       | 4        | 96100    | 1.0000 | 7     | -21.24   
Sampling  | 18     | 13       | 4        | 96200    | 1.0000 | 8     | -21.25   
Computing | 18     | 13       | 4        | 96200    | 1.0000 | 8     | -21.25   
Sampling  | 18     | 13       | 4        | 96300    | 1.0000 | 8     | -21.26   
Computing | 18     | 13       | 4        | 96300    | 1.0000 | 8     | -21.26   
Sampling  | 18     | 13       | 4        | 96400    | 1.0000 | 8     | -21.27   
Computing | 18     | 13       | 4        | 96400    | 1.0000 | 8     | -21.27   
Sampling  | 18     | 13       | 4        | 96500    | 1.0000 | 8     | -21.28   
Computing | 18     | 13       | 4        | 96500    | 1.0000 | 8     | -21.28   
Sampling  | 18     | 13       | 4        | 96600    | 1.0000 | 8     | -21.29   
Computing | 18     | 13       | 4        | 96600    | 1.0000 | 8     | -21.29   
Sampling  | 18     | 13       | 4        | 96700    | 1.0000 | 8     | -21.30   
Computing | 18     | 13       | 4        | 96700    | 1.0000 | 8     | -21.30   
Sampling  | 18     | 13       | 4        | 96800    | 1.0000 | 8     | -21.32   
Computing | 18     | 13       | 4        | 96800    | 1.0000 | 8     | -21.32   
Sampling  | 18     | 13       | 4        | 96900    | 1.0000 | 8     | -21.33   
Computing | 18     | 13       | 4        | 96900    | 1.0000 | 8     | -21.33   
Sampling  | 18     | 13       | 4        | 97000    | 1.0000 | 8     | -21.34   
Computing | 18     | 13       | 4        | 97000    | 1.0000 | 8     | -21.34   
Sampling  | 18     | 13       | 4        | 97100    | 1.0000 | 8     | -21.35   
Computing | 18     | 13       | 4        | 97100    | 1.0000 | 8     | -21.35   
Sampling  | 18     | 13       | 4        | 97200    | 1.0000 | 8     | -21.36   
Computing | 18     | 13       | 4        | 97200    | 1.0000 | 8     | -21.36   
Sampling  | 18     | 13       | 4        | 97300    | 1.0000 | 8     | -21.37   
Computing | 18     | 13       | 4        | 97300    | 1.0000 | 8     | -21.37   
Sampling  | 18     | 13       | 4        | 97400    | 1.0000 | 8     | -21.38   
Computing | 18     | 13       | 4        | 97400    | 1.0000 | 8     | -21.38   
Sampling  | 18     | 13       | 4        | 97500    | 1.0000 | 8     | -21.39   
Computing | 18     | 13       | 4        | 97500    | 1.0000 | 8     | -21.39   
Sampling  | 18     | 13       | 4        | 97600    | 1.0000 | 8     | -21.39   
Computing | 18     | 13       | 4        | 97600    | 1.0000 | 8     | -21.39   
Sampling  | 18     | 13       | 4        | 97700    | 1.0000 | 8     | -21.40   
Computing | 18     | 13       | 4        | 97700    | 1.0000 | 8     | -21.40   
Sampling  | 18     | 13       | 4        | 97800    | 1.0000 | 8     | -21.41   
Computing | 18     | 13       | 4        | 97800    | 1.0000 | 8     | -21.41   
Sampling  | 18     | 13       | 4        | 97900    | 1.0000 | 8     | -21.42   
Computing | 18     | 13       | 4        | 97900    | 1.0000 | 8     | -21.42   
Sampling  | 18     | 13       | 4        | 98000    | 1.0000 | 8     | -21.41   
Computing | 18     | 13       | 4        | 98000    | 1.0000 | 8     | -21.41   
Sampling  | 18     | 13       | 4        | 98100    | 1.0000 | 8     | -21.42   
Computing | 18     | 13       | 4        | 98100    | 1.0000 | 8     | -21.42   
Sampling  | 18     | 13       | 4        | 98200    | 1.0000 | 9     | -21.42   
Computing | 18     | 13       | 4        | 98200    | 1.0000 | 9     | -21.42   
Sampling  | 18     | 13       | 4        | 98300    | 1.0000 | 9     | -21.42   
Computing | 18     | 13       | 4        | 98300    | 1.0000 | 9     | -21.42   
Sampling  | 18     | 13       | 4        | 98400    | 1.0000 | 9     | -21.43   
Computing | 18     | 13       | 4        | 98400    | 1.0000 | 9     | -21.43   
Sampling  | 18     | 13       | 4        | 98500    | 1.0000 | 9     | -21.44   
Computing | 18     | 13       | 4        | 98500    | 1.0000 | 9     | -21.44   
Sampling  | 18     | 13       | 4        | 98600    | 1.0000 | 9     | -21.45   
Computing | 18     | 13       | 4        | 98600    | 1.0000 | 9     | -21.45   
Sampling  | 18     | 13       | 4        | 98700    | 1.0000 | 10    | -21.38   
Computing | 18     | 13       | 4        | 98700    | 1.0000 | 10    | -21.38   
Sampling  | 18     | 13       | 4        | 98800    | 1.0000 | 10    | -21.39   
Computing | 18     | 13       | 4        | 98800    | 1.0000 | 10    | -21.39   
Sampling  | 18     | 13       | 4        | 98900    | 1.0000 | 10    | -21.40   
Computing | 18     | 13       | 4        | 98900    | 1.0000 | 10    | -21.40   
Sampling  | 18     | 13       | 4        | 99000    | 1.0000 | 10    | -21.41   
Computing | 18     | 13       | 4        | 99000    | 1.0000 | 10    | -21.41   
Sampling  | 18     | 13       | 4        | 99100    | 1.0000 | 10    | -21.42   
Computing | 18     | 13       | 4        | 99100    | 1.0000 | 10    | -21.42   
Sampling  | 18     | 13       | 4        | 99200    | 1.0000 | 10    | -21.43   
Computing | 18     | 13       | 4        | 99200    | 1.0000 | 10    | -21.43   
Sampling  | 18     | 13       | 4        | 99300    | 1.0000 | 10    | -21.44   
Computing | 18     | 13       | 4        | 99300    | 1.0000 | 10    | -21.44   
Sampling  | 18     | 13       | 4        | 99400    | 1.0000 | 10    | -21.44   
Computing | 18     | 13       | 4        | 99400    | 1.0000 | 10    | -21.44   
Sampling  | 18     | 13       | 4        | 99500    | 1.0000 | 10    | -21.45   
Computing | 18     | 13       | 4        | 99500    | 1.0000 | 10    | -21.45   
Sampling  | 18     | 13       | 4        | 99600    | 1.0000 | 10    | -21.45   
Computing | 18     | 13       | 4        | 99600    | 1.0000 | 10    | -21.45   
Sampling  | 18     | 13       | 4        | 99700    | 1.0000 | 10    | -21.46   
Computing | 18     | 13       | 4        | 99700    | 1.0000 | 10    | -21.46   
Sampling  | 18     | 13       | 4        | 99800    | 1.0000 | 10    | -21.47   
Computing | 18     | 13       | 4        | 99800    | 1.0000 | 10    | -21.47   
Sampling  | 18     | 13       | 4        | 99900    | 1.0000 | 10    | -21.47   
Computing | 18     | 13       | 4        | 99900    | 1.0000 | 10    | -21.47   
Sampling  | 18     | 13       | 4        | 100000   | 1.0000 | 10    | -21.48   
Computing | 18     | 13       | 4        | 100000   | 1.0000 | 10    | -21.48   
Sampling  | 18     | 13       | 4        | 100100   | 1.0000 | 10    | -21.48   
Computing | 18     | 13       | 4        | 100100   | 1.0000 | 10    | -21.48   
Sampling  | 18     | 13       | 4        | 100200   | 1.0000 | 10    | -21.49   
Computing | 18     | 13       | 4        | 100200   | 1.0000 | 10    | -21.49   
Sampling  | 18     | 13       | 4        | 100300   | 1.0000 | 10    | -21.50   
Computing | 18     | 13       | 4        | 100300   | 1.0000 | 10    | -21.50   
Sampling  | 18     | 13       | 4        | 100400   | 1.0000 | 10    | -21.51   
Computing | 18     | 13       | 4        | 100400   | 1.0000 | 10    | -21.51   
Sampling  | 18     | 13       | 4        | 100500   | 1.0000 | 10    | -21.52   
Computing | 18     | 13       | 4        | 100500   | 1.0000 | 10    | -21.52   
Sampling  | 18     | 13       | 4        | 100600   | 1.0000 | 10    | -21.52   
Computing | 18     | 13       | 4        | 100600   | 1.0000 | 10    | -21.52   
Sampling  | 18     | 13       | 4        | 100700   | 1.0000 | 10    | -21.53   
Computing | 18     | 13       | 4        | 100700   | 1.0000 | 10    | -21.53   
Sampling  | 18     | 13       | 4        | 100800   | 1.0000 | 10    | -21.54   
Computing | 18     | 13       | 4        | 100800   | 1.0000 | 10    | -21.54   
Sampling  | 18     | 13       | 4        | 100900   | 1.0000 | 10    | -21.55   
Computing | 18     | 13       | 4        | 100900   | 1.0000 | 10    | -21.55   
Sampling  | 18     | 13       | 4        | 101000   | 1.0000 | 10    | -21.55   
Computing | 18     | 13       | 4        | 101000   | 1.0000 | 10    | -21.55   
Sampling  | 18     | 13       | 4        | 101100   | 1.0000 | 10    | -21.56   
Computing | 18     | 13       | 4        | 101100   | 1.0000 | 10    | -21.56   
Sampling  | 18     | 13       | 4        | 101200   | 1.0000 | 10    | -21.57   
Computing | 18     | 13       | 4        | 101200   | 1.0000 | 10    | -21.57   
Sampling  | 18     | 13       | 4        | 101300   | 1.0000 | 10    | -21.58   
Computing | 18     | 13       | 4        | 101300   | 1.0000 | 10    | -21.58   
Sampling  | 18     | 13       | 4        | 101400   | 1.0000 | 11    | -21.58   
Computing | 18     | 13       | 4        | 101400   | 1.0000 | 11    | -21.58   
Sampling  | 18     | 13       | 4        | 101500   | 1.0000 | 11    | -21.58   
Computing | 18     | 13       | 4        | 101500   | 1.0000 | 11    | -21.58   
Sampling  | 18     | 13       | 4        | 101600   | 1.0000 | 11    | -21.59   
Computing | 18     | 13       | 4        | 101600   | 1.0000 | 11    | -21.59   
Sampling  | 18     | 13       | 4        | 101700   | 1.0000 | 11    | -21.60   
Computing | 18     | 13       | 4        | 101700   | 1.0000 | 11    | -21.60   
Sampling  | 18     | 13       | 4        | 101800   | 1.0000 | 11    | -21.61   
Computing | 18     | 13       | 4        | 101800   | 1.0000 | 11    | -21.61   
Sampling  | 18     | 13       | 4        | 101900   | 1.0000 | 11    | -21.61   
Computing | 18     | 13       | 4        | 101900   | 1.0000 | 11    | -21.61   
Sampling  | 18     | 13       | 4        | 102000   | 1.0000 | 11    | -21.62   
Computing | 18     | 13       | 4        | 102000   | 1.0000 | 11    | -21.62   
Sampling  | 18     | 13       | 4        | 102100   | 1.0000 | 11    | -21.63   
Computing | 18     | 13       | 4        | 102100   | 1.0000 | 11    | -21.63   
Sampling  | 18     | 13       | 4        | 102200   | 1.0000 | 11    | -21.62   
Computing | 18     | 13       | 4        | 102200   | 1.0000 | 11    | -21.62   
Sampling  | 18     | 13       | 4        | 102300   | 1.0000 | 11    | -21.62   
Computing | 18     | 13       | 4        | 102300   | 1.0000 | 11    | -21.62   
Sampling  | 18     | 13       | 4        | 102400   | 1.0000 | 11    | -21.63   
Computing | 18     | 13       | 4        | 102400   | 1.0000 | 11    | -21.63   
Bounding  | 18     | 13       | 4        | 102500   | 1.0000 | 11    | -21.62   
Sampling  | 19     | 17       | 4        | 102500   | 1.0000 | 3     | -24.45   
Computing | 19     | 17       | 4        | 102500   | 1.0000 | 3     | -24.45   
Sampling  | 19     | 17       | 4        | 102600   | 1.0000 | 5     | -21.46   
Computing | 19     | 17       | 4        | 102600   | 1.0000 | 5     | -21.46   
Sampling  | 19     | 17       | 4        | 102700   | 1.0000 | 6     | -21.34   
Computing | 19     | 17       | 4        | 102700   | 1.0000 | 6     | -21.34   
Sampling  | 19     | 17       | 4        | 102800   | 1.0000 | 6     | -21.17   
Computing | 19     | 17       | 4        | 102800   | 1.0000 | 6     | -21.17   
Sampling  | 19     | 17       | 4        | 102900   | 1.0000 | 7     | -21.25   
Computing | 19     | 17       | 4        | 102900   | 1.0000 | 7     | -21.25   
Sampling  | 19     | 17       | 4        | 103000   | 1.0000 | 8     | -21.32   
Computing | 19     | 17       | 4        | 103000   | 1.0000 | 8     | -21.32   
Sampling  | 19     | 17       | 4        | 103100   | 1.0000 | 9     | -21.41   
Computing | 19     | 17       | 4        | 103100   | 1.0000 | 9     | -21.41   
Sampling  | 19     | 17       | 4        | 103200   | 1.0000 | 9     | -21.47   
Computing | 19     | 17       | 4        | 103200   | 1.0000 | 9     | -21.47   
Sampling  | 19     | 17       | 4        | 103300   | 1.0000 | 10    | -21.56   
Computing | 19     | 17       | 4        | 103300   | 1.0000 | 10    | -21.56   
Sampling  | 19     | 17       | 4        | 103400   | 1.0000 | 11    | -21.61   
Computing | 19     | 17       | 4        | 103400   | 1.0000 | 11    | -21.61   
Sampling  | 19     | 17       | 4        | 103500   | 1.0000 | 12    | -21.63   
Computing | 19     | 17       | 4        | 103500   | 1.0000 | 12    | -21.63   
Sampling  | 19     | 17       | 4        | 103600   | 1.0000 | 12    | -21.64   
Computing | 19     | 17       | 4        | 103600   | 1.0000 | 12    | -21.64   
Sampling  | 19     | 17       | 4        | 103700   | 1.0000 | 12    | -21.66   
Computing | 19     | 17       | 4        | 103700   | 1.0000 | 12    | -21.66   
Sampling  | 19     | 17       | 4        | 103800   | 1.0000 | 12    | -21.67   
Computing | 19     | 17       | 4        | 103800   | 1.0000 | 12    | -21.67   
Sampling  | 19     | 17       | 4        | 103900   | 1.0000 | 12    | -21.69   
Computing | 19     | 17       | 4        | 103900   | 1.0000 | 12    | -21.69   
Sampling  | 19     | 17       | 4        | 104000   | 1.0000 | 12    | -21.70   
Computing | 19     | 17       | 4        | 104000   | 1.0000 | 12    | -21.70   
Sampling  | 19     | 17       | 4        | 104100   | 1.0000 | 12    | -21.71   
Computing | 19     | 17       | 4        | 104100   | 1.0000 | 12    | -21.71   
Sampling  | 19     | 17       | 4        | 104200   | 1.0000 | 13    | -21.67   
Computing | 19     | 17       | 4        | 104200   | 1.0000 | 13    | -21.67   
Sampling  | 19     | 17       | 4        | 104300   | 1.0000 | 14    | -21.62   
Computing | 19     | 17       | 4        | 104300   | 1.0000 | 14    | -21.62   
Sampling  | 19     | 17       | 4        | 104400   | 1.0000 | 14    | -21.63   
Computing | 19     | 17       | 4        | 104400   | 1.0000 | 14    | -21.63   
Sampling  | 19     | 17       | 4        | 104500   | 1.0000 | 14    | -21.65   
Computing | 19     | 17       | 4        | 104500   | 1.0000 | 14    | -21.65   
Sampling  | 19     | 17       | 4        | 104600   | 1.0000 | 14    | -21.66   
Computing | 19     | 17       | 4        | 104600   | 1.0000 | 14    | -21.66   
Sampling  | 19     | 17       | 4        | 104700   | 1.0000 | 14    | -21.67   
Computing | 19     | 17       | 4        | 104700   | 1.0000 | 14    | -21.67   
Sampling  | 19     | 17       | 4        | 104800   | 1.0000 | 14    | -21.69   
Computing | 19     | 17       | 4        | 104800   | 1.0000 | 14    | -21.69   
Sampling  | 19     | 17       | 4        | 104900   | 1.0000 | 14    | -21.69   
Computing | 19     | 17       | 4        | 104900   | 1.0000 | 14    | -21.69   
Sampling  | 19     | 17       | 4        | 105000   | 1.0000 | 14    | -21.71   
Computing | 19     | 17       | 4        | 105000   | 1.0000 | 14    | -21.71   
Sampling  | 19     | 17       | 4        | 105100   | 1.0000 | 15    | -21.72   
Computing | 19     | 17       | 4        | 105100   | 1.0000 | 15    | -21.72   
Sampling  | 19     | 17       | 4        | 105200   | 1.0000 | 15    | -21.72   
Computing | 19     | 17       | 4        | 105200   | 1.0000 | 15    | -21.72   
Sampling  | 19     | 17       | 4        | 105300   | 1.0000 | 15    | -21.71   
Computing | 19     | 17       | 4        | 105300   | 1.0000 | 15    | -21.71   
Sampling  | 19     | 17       | 4        | 105400   | 1.0000 | 15    | -21.72   
Computing | 19     | 17       | 4        | 105400   | 1.0000 | 15    | -21.72   
Sampling  | 19     | 17       | 4        | 105500   | 1.0000 | 15    | -21.73   
Computing | 19     | 17       | 4        | 105500   | 1.0000 | 15    | -21.73   
Sampling  | 19     | 17       | 4        | 105600   | 1.0000 | 16    | -21.74   
Computing | 19     | 17       | 4        | 105600   | 1.0000 | 16    | -21.74   
Sampling  | 19     | 17       | 4        | 105700   | 1.0000 | 16    | -21.75   
Computing | 19     | 17       | 4        | 105700   | 1.0000 | 16    | -21.75   
Sampling  | 19     | 17       | 4        | 105800   | 1.0000 | 16    | -21.75   
Computing | 19     | 17       | 4        | 105800   | 1.0000 | 16    | -21.75   
Sampling  | 19     | 17       | 4        | 105900   | 1.0000 | 16    | -21.76   
Computing | 19     | 17       | 4        | 105900   | 1.0000 | 16    | -21.76   
Sampling  | 19     | 17       | 4        | 106000   | 1.0000 | 16    | -21.76   
Computing | 19     | 17       | 4        | 106000   | 1.0000 | 16    | -21.76   
Sampling  | 19     | 17       | 4        | 106100   | 1.0000 | 17    | -21.75   
Computing | 19     | 17       | 4        | 106100   | 1.0000 | 17    | -21.75   
Sampling  | 19     | 17       | 4        | 106200   | 1.0000 | 17    | -21.76   
Computing | 19     | 17       | 4        | 106200   | 1.0000 | 17    | -21.76   
Sampling  | 19     | 17       | 4        | 106300   | 1.0000 | 18    | -21.75   
Computing | 19     | 17       | 4        | 106300   | 1.0000 | 18    | -21.75   
Sampling  | 19     | 17       | 4        | 106400   | 1.0000 | 18    | -21.76   
Computing | 19     | 17       | 4        | 106400   | 1.0000 | 18    | -21.76   
Sampling  | 19     | 17       | 4        | 106500   | 1.0000 | 18    | -21.77   
Computing | 19     | 17       | 4        | 106500   | 1.0000 | 18    | -21.77   
Sampling  | 19     | 17       | 4        | 106600   | 1.0000 | 18    | -21.78   
Computing | 19     | 17       | 4        | 106600   | 1.0000 | 18    | -21.78   
Sampling  | 19     | 17       | 4        | 106700   | 1.0000 | 18    | -21.79   
Computing | 19     | 17       | 4        | 106700   | 1.0000 | 18    | -21.79   
Sampling  | 19     | 17       | 4        | 106800   | 1.0000 | 18    | -21.80   
Computing | 19     | 17       | 4        | 106800   | 1.0000 | 18    | -21.80   
Sampling  | 19     | 17       | 4        | 106900   | 1.0000 | 18    | -21.81   
Computing | 19     | 17       | 4        | 106900   | 1.0000 | 18    | -21.81   
Sampling  | 19     | 17       | 4        | 107000   | 1.0000 | 18    | -21.82   
Computing | 19     | 17       | 4        | 107000   | 1.0000 | 18    | -21.82   
Sampling  | 19     | 17       | 4        | 107100   | 1.0000 | 18    | -21.83   
Computing | 19     | 17       | 4        | 107100   | 1.0000 | 18    | -21.83   
Sampling  | 19     | 17       | 4        | 107200   | 1.0000 | 18    | -21.84   
Computing | 19     | 17       | 4        | 107200   | 1.0000 | 18    | -21.84   
Sampling  | 19     | 17       | 4        | 107300   | 1.0000 | 18    | -21.85   
Computing | 19     | 17       | 4        | 107300   | 1.0000 | 18    | -21.85   
Sampling  | 19     | 17       | 4        | 107400   | 1.0000 | 18    | -21.85   
Computing | 19     | 17       | 4        | 107400   | 1.0000 | 18    | -21.85   
Sampling  | 19     | 17       | 4        | 107500   | 1.0000 | 19    | -21.86   
Computing | 19     | 17       | 4        | 107500   | 1.0000 | 19    | -21.86   
Sampling  | 19     | 17       | 4        | 107600   | 1.0000 | 20    | -21.83   
Computing | 19     | 17       | 4        | 107600   | 1.0000 | 20    | -21.83   
Sampling  | 19     | 17       | 4        | 107700   | 1.0000 | 20    | -21.83   
Computing | 19     | 17       | 4        | 107700   | 1.0000 | 20    | -21.83   
Sampling  | 19     | 17       | 4        | 107800   | 1.0000 | 20    | -21.84   
Computing | 19     | 17       | 4        | 107800   | 1.0000 | 20    | -21.84   
Sampling  | 19     | 17       | 4        | 107900   | 1.0000 | 20    | -21.86   
Computing | 19     | 17       | 4        | 107900   | 1.0000 | 20    | -21.86   
Sampling  | 19     | 17       | 4        | 108000   | 1.0000 | 21    | -21.86   
Computing | 19     | 17       | 4        | 108000   | 1.0000 | 21    | -21.86   
Sampling  | 19     | 17       | 4        | 108100   | 1.0000 | 21    | -21.86   
Computing | 19     | 17       | 4        | 108100   | 1.0000 | 21    | -21.86   
Sampling  | 19     | 17       | 4        | 108200   | 1.0000 | 21    | -21.87   
Computing | 19     | 17       | 4        | 108200   | 1.0000 | 21    | -21.87   
Sampling  | 19     | 17       | 4        | 108300   | 1.0000 | 21    | -21.88   
Computing | 19     | 17       | 4        | 108300   | 1.0000 | 21    | -21.88   
Sampling  | 19     | 17       | 4        | 108400   | 1.0000 | 21    | -21.89   
Computing | 19     | 17       | 4        | 108400   | 1.0000 | 21    | -21.89   
Sampling  | 19     | 17       | 4        | 108500   | 1.0000 | 21    | -21.81   
Computing | 19     | 17       | 4        | 108500   | 1.0000 | 21    | -21.81   
Sampling  | 19     | 17       | 4        | 108600   | 1.0000 | 21    | -21.82   
Computing | 19     | 17       | 4        | 108600   | 1.0000 | 21    | -21.82   
Sampling  | 19     | 17       | 4        | 108700   | 1.0000 | 21    | -21.82   
Computing | 19     | 17       | 4        | 108700   | 1.0000 | 21    | -21.82   
Sampling  | 19     | 17       | 4        | 108800   | 1.0000 | 21    | -21.83   
Computing | 19     | 17       | 4        | 108800   | 1.0000 | 21    | -21.83   
Sampling  | 19     | 17       | 4        | 108900   | 1.0000 | 21    | -21.84   
Computing | 19     | 17       | 4        | 108900   | 1.0000 | 21    | -21.84   
Sampling  | 19     | 17       | 4        | 109000   | 1.0000 | 21    | -21.85   
Computing | 19     | 17       | 4        | 109000   | 1.0000 | 21    | -21.85   
Sampling  | 19     | 17       | 4        | 109100   | 1.0000 | 22    | -21.84   
Computing | 19     | 17       | 4        | 109100   | 1.0000 | 22    | -21.84   
Sampling  | 19     | 17       | 4        | 109200   | 1.0000 | 22    | -21.85   
Computing | 19     | 17       | 4        | 109200   | 1.0000 | 22    | -21.85   
Sampling  | 19     | 17       | 4        | 109300   | 1.0000 | 22    | -21.86   
Computing | 19     | 17       | 4        | 109300   | 1.0000 | 22    | -21.86   
